fecha;codruta;tipoleche;peso;temp;acidez;ph;densidad;est;mg;prot;lactosa;caseina
27/08/2016;42;OVEJA;3420;6,5;20;6,81;1,036;18,54;7,61;5,59;4,59;4,37
27/08/2016;42;CABRA;3400;8,3;13;6,86;1,032;13,66;4,94;3,58;4,53;2,65
27/08/2016;46;OVEJA;6560;6,2;20;6,8;1,036;17,56;6,89;5,31;4,59;4,12
27/08/2016;1;OVEJA;7560;4,5;19;6,75;1,036;17,61;6,89;5,22;4,73;4,1
27/08/2016;39;OVEJA;9380;5;19;6,76;1,036;17,35;6,76;5,04;4,73;3,95
28/08/2016;41;OVEJA;8760;6,2;20;6,83;1,036;18,41;7,48;5,53;4,67;4,28
28/08/2016;26;VACA;6740;4,8;15;6,83;1,03;12,02;3,26;3,17;4,9;2,23
28/08/2016;32;VACA;26220;3,7;15;6,84;1,03;11,93;3,29;3,22;4,9;2,2
28/08/2016;27;VACA;10660;9;15;6,78;1,03;12,08;3,52;3,14;4,81;2,16
28/08/2016;39;CABRA;1500;6,4;18;6,78;1,032;13,78;4,91;3,58;4,67;2,67
28/08/2016;39;OVEJA;4800;6,3;14;6,83;1,036;17,51;6,96;4,95;4,79;3,94
28/08/2016;43;CABRA;980;7,2;15;6,8;1,032;13,54;4,93;3,67;4,44;2,67
28/08/2016;42;OVEJA;6140;4,7;18;6,78;1,036;17,57;7,1;4,87;4,77;3,85
28/08/2016;42;CABRA;2840;6,6;14;6,82;1,032;12,68;4,19;3,42;4,57;2,53
28/08/2016;31;VACA;11900;5,3;15;6,84;1,03;11,87;3,31;3,22;4,78;2,22
28/08/2016;31;VACA;7860;5,2;15;6,82;1,03;11,97;3,46;3,19;4,73;2,19
28/08/2016;38;OVEJA;1880;4,2;20;6,78;1,036;16,93;6,5;5,19;4,55;4,01
28/08/2016;38;CABRA;4960;7;13;6,85;1,032;13,44;4,82;3,38;4,62;2,5
28/08/2016;25;VACA;23540;6;15;6,82;1,03;12,81;3,84;3,39;4,96;2,42
28/08/2016;37;CABRA;1720;8;13;6,82;1,032;13,43;4,89;3,73;4,35;2,69
28/08/2016;5;VACA;17800;5,6;15;6,84;1,03;11,42;3,04;3,1;4,76;2,09
28/08/2016;5;VACA;11580;8;15;6,84;1,03;11,87;3,15;3,23;4,89;2,21
28/08/2016;30;VACA;21120;5,5;14;6,86;1,03;11,99;3,21;3,34;4,84;2,29
29/08/2016;24;VACA;16660;6,5;15;6,84;1,03;12,96;4,41;3,07;4,78;2,12
29/08/2016;24;VACA;6060;6;15;6,84;1,03;12,07;3,86;2,94;4,61;1,98
29/08/2016;40;OVEJA;7160;6,4;20;6,8;1,036;18,28;7,34;5,45;4,71;4,25
29/08/2016;40;CABRA;3740;6,1;14;6,82;1,032;13,68;4,99;3,35;4,65;2,54
29/08/2016;41;CABRA;7460;5,2;13;6,86;1,032;13,2;4,54;3,44;4,65;2,58
29/08/2016;43;OVEJA;1640;6,5;19;6,78;1,036;18,86;7,71;6,03;4,43;4,58
29/08/2016;43;CABRA;2540;5,6;14;6,8;1,032;14,3;4,74;4,54;4,49;3,35
29/08/2016;32;VACA;22380;6,5;15;6,84;1,03;11,87;3,37;3,12;4,71;2,19
29/08/2016;29;VACA;12460;6,6;15;6,85;1,03;12,02;3,47;3,3;4,66;2,3
29/08/2016;29;VACA;9440;5,4;15;6,85;1,03;11,96;3,41;3,22;4,63;2,25
29/08/2016;42;CABRA;1000;9;14;6,8;1,032;12,75;4,34;3,39;4,45;2,51
29/08/2016;42;OVEJA;10600;6;19;6,82;1,036;17,01;6,17;5,36;4,76;4,21
29/08/2016;38;CABRA;620;8;13;6,86;1,032;13,29;4,67;3,69;4,42;2,74
29/08/2016;25;VACA;22900;5,8;15;6,8;1,03;12,61;3,77;3,3;4,88;2,36
29/08/2016;39;OVEJA;9200;4,6;19;6,8;1,036;17,17;6,63;4,96;4,73;3,9
29/08/2016;26;VACA;7120;5,8;20;6,8;1,03;12,08;3,36;3,14;4,9;2,19
29/08/2016;18;VACA;24960;5;14;6,85;1,03;12,33;3,51;3,34;4,87;2,3
29/08/2016;18;VACA;25580;7,1;16;6,78;1,03;12,4;3,45;3,44;4,96;2,45
29/08/2016;36;CABRA;10320;6,5;14;6,79;1,032;13,42;4,77;3,51;4,57;2,61
29/08/2016;18;VACA;25440;5,3;15;6,79;1,03;12,48;3,72;3,22;4,87;2,28
29/08/2016;18;VACA;25060;6;15;6,83;1,03;12,16;3,23;3,43;4,96;2,4
29/08/2016;45;CABRA;3500;6;14;6,81;1,032;13,3;4,7;3,58;4,53;2,62
29/08/2016;46;OVEJA;6680;7,5;21;6,78;1,036;17,26;6,68;5,21;4,62;4,06
29/08/2016;1;OVEJA;7100;7;21;6,78;1,036;16,91;6,58;5,01;4,58;3,93
29/08/2016;7;VACA;14560;6;15;6,83;1,03;11,75;3,15;3,18;4,87;2,21
29/08/2016;7;VACA;9380;6;15;6,83;1,03;11,74;3,14;3,19;4,87;2,21
30/08/2016;18;VACA;25520;7,8;15;6,8;1,03;11,11;2,35;3,24;4,99;2,28
30/08/2016;18;VACA;25340;8;15;6,83;1,03;13,05;4,4;3,15;4,83;2,17
30/08/2016;30;VACA;15760;5,7;14;6,86;1,03;11,89;3,21;3,29;4,77;2,24
30/08/2016;30;VACA;6340;6;14;6,86;1,03;12,08;3,38;3,33;4,77;2,28
30/08/2016;18;VACA;26340;7,5;15;6,83;1,03;12,42;3,45;3,42;5;2,38
30/08/2016;24;VACA;16980;5,4;15;6,83;1,03;11,87;3,36;3,06;4,79;2,09
30/08/2016;24;VACA;7960;4,7;15;6,84;1,03;11,87;3,19;3,07;4,82;2,14
30/08/2016;41;OVEJA;7600;4,5;19;6,8;1,036;18,2;7,25;5,44;4,69;NA
30/08/2016;26;VACA;6560;4,6;15;6,81;1,03;12,01;3,27;3,15;4,88;2,17
30/08/2016;39;CABRA;1540;6;13;6,86;1,032;13,85;4,99;3,63;4,56;2,67
30/08/2016;39;OVEJA;4860;5,6;18;6,85;1,036;17,57;6,97;4,95;4,8;3,94
30/08/2016;32;VACA;26180;3,1;15;6,81;1,03;11,96;3,24;3,21;4,91;2,2
30/08/2016;42;OVEJA;6340;5;19;6,82;1,036;17,68;7,11;4,87;4,8;3,84
30/08/2016;42;CABRA;3080;6,6;14;6,83;1,032;13,44;4,8;3,5;4,5;2,57
30/08/2016;27;VACA;5280;8;15;6,82;1,03;11,95;3,37;3,19;4,79;2,21
30/08/2016;25;VACA;23060;5,8;15;6,81;1,03;12,77;3,82;3,36;4,94;2,42
30/08/2016;37;CABRA;1860;7;14;6,84;1,032;13,53;4,85;3,68;4,43;2,69
30/08/2016;38;OVEJA;1820;5,3;19;6,81;1,036;17,18;6,59;5,25;4,64;4,02
30/08/2016;38;CABRA;6000;5;13;6,85;1,032;13,34;4,7;3,32;4,67;2,48
30/08/2016;18;VACA;25360;7;16;6,79;1,03;12,25;3,47;3,12;4,92;2,16
30/08/2016;31;VACA;23100;4;15;6,81;1,03;11,71;3,29;3,1;4,72;2,17
30/08/2016;27;VACA;5500;4;15;6,8;1,03;NA;NA;NA;NA;NA
31/08/2016;26;VACA;6880;5;15;6,82;1,03;11,97;3,23;3,16;4,92;2,23
31/08/2016;24;VACA;5920;8,5;15;6,83;1,03;12;3,3;3,14;4,88;2,21
31/08/2016;24;VACA;12780;5,6;15;6,83;1,03;12,07;3,31;3,27;4,9;2,28
31/08/2016;40;OVEJA;3840;5;19;6,8;1,036;18,34;7,44;5,26;4,76;4,1
31/08/2016;40;CABRA;4340;6,2;14;6,82;1,032;13,71;4,95;3,38;4,7;2,57
31/08/2016;18;VACA;26360;7;15;6,81;1,03;12,24;3,51;3,27;4,87;2,26
31/08/2016;41;CABRA;6720;5,2;14;6,8;1,032;13,08;4,47;3,4;4,63;2,57
31/08/2016;32;VACA;22000;6,7;15;6,83;1,03;11,82;3,32;3,11;4,7;2,14
31/08/2016;42;OVEJA;3460;6;20;6,8;1,036;18,23;7,37;5,47;4,6;4,28
31/08/2016;42;CABRA;3760;4;14;6,73;1,032;13,21;4,55;3,54;4,52;2,58
31/08/2016;43;CABRA;820;8;14;6,78;1,032;13,55;4,97;3,63;4,43;2,65
31/08/2016;38;CABRA;740;8;14;6,8;1,032;13,5;4,69;3,78;4,45;2,78
31/08/2016;39;OVEJA;12160;5;20;6,82;1,036;16,95;6,29;5,08;4,79;3,99
31/08/2016;25;VACA;21420;6;15;6,83;1,03;12,57;3,75;3,32;4,88;2,36
31/08/2016;36;CABRA;7440;7,4;14;6,81;1,032;13,3;4,69;3,33;4,61;2,47
31/08/2016;30;VACA;15840;5,7;14;6,86;1,03;12,04;3,37;3,3;4,74;2,28
31/08/2016;30;VACA;4200;5,6;14;6,86;1,03;12,16;3,51;3,27;4,69;2,31
31/08/2016;46;OVEJA;6660;7;19;6,82;1,036;17,49;6,88;5,2;4,59;4,01
31/08/2016;45;CABRA;3880;8,5;14;6,83;1,032;13,04;4,49;3,56;4,52;2,56
31/08/2016;1;OVEJA;7920;7;19;6,81;1,036;16,73;6,48;4,84;4,64;3,78
31/08/2016;18;VACA;25500;4,6;15;6,83;1,03;12,25;3,51;3,28;4,86;2,26
31/08/2016;1;OVEJA;25540;4,1;20;6,8;1,036;17,45;6,76;5,18;4,74;4,09
31/08/2016;18;VACA;23800;7;15;6,8;1,03;12,18;3,37;3,19;4,93;2,24
01/09/2016;18;VACA;25280;6,5;15;6,8;1,03;12,28;3,46;3,38;4,89;2,37
01/09/2016;18;VACA;25260;7,2;15;6,83;1,03;11,99;3,09;3,4;4,98;2,41
01/09/2016;27;VACA;4060;4;15;6,8;1,03;11,89;3,37;3,21;4,73;2,23
01/09/2016;41;OVEJA;8000;4,3;19;6,8;1,036;18,47;7,43;5,58;4,69;4,31
01/09/2016;42;OVEJA;6340;7;20;6,78;1,036;17,76;7,17;4,97;4,82;3,9
01/09/2016;42;CABRA;2080;6,2;15;6,79;1,032;13,15;4,54;3,4;4,56;2,48
01/09/2016;43;OVEJA;1320;7;20;6,78;1,036;19,32;8,05;6,22;4,36;4,65
01/09/2016;43;CABRA;3000;5,6;14;6,8;1,032;13,97;4,71;4,06;4,64;3,02
01/09/2016;32;VACA;25660;3,4;15;6,84;1,03;11,98;3,31;3,23;4,91;2,26
01/09/2016;39;CABRA;1460;6;15;6,77;1,032;13,8;4,87;3,65;4,66;2,74
01/09/2016;39;OVEJA;4780;5;20;6,8;1,036;17,32;6,81;4,86;4,84;3,89
01/09/2016;26;VACA;6240;5;15;6,82;1,03;12,02;3,25;3,17;4,93;2,23
01/09/2016;29;VACA;8400;6,8;15;6,83;1,03;12,21;3,6;3,3;4,67;2,28
01/09/2016;29;VACA;9560;5,5;15;6,83;1,03;12,02;3,41;3,26;4,68;2,26
01/09/2016;25;VACA;22960;5,7;15;6,8;1,03;12,75;3,83;3,37;4,91;2,4
01/09/2016;24;VACA;16760;4,2;14;6,86;1,03;11,8;3,19;3,12;4,84;2,15
01/09/2016;37;CABRA;1560;8;13;6,83;1,032;13,51;4,89;3,76;4,37;2,69
01/09/2016;38;OVEJA;1720;5,6;18;6,8;1,036;16,86;6,48;5,28;4,41;3,96
01/09/2016;38;CABRA;6540;5,5;13;6,85;1,032;13,5;4,84;3,31;4,67;2,47
01/09/2016;1;CABRA;23960;4,4;15;6,81;1,032;13,3;4,77;3,42;4,47;2,45
01/09/2016;18;VACA;24740;6,5;15;6,83;1,03;12,26;3,39;3,42;4,92;2,39
01/09/2016;31;VACA;19040;4,1;14;6,86;1,03;12,03;3,55;3,07;4,74;2,14
01/09/2016;18;VACA;25680;8,5;16;6,81;1,03;12,33;3,47;3,24;4,95;2,23
01/09/2016;18;VACA;24940;5,2;15;6,84;1,03;12,13;3,38;3,3;4,86;2,23
01/09/2016;1;OVEJA;24480;3,7;21;6,75;1,036;16,59;6,4;4,95;4,51;3,81
01/09/2016;1;CABRA;24900;3,5;14;6,84;1,032;13,71;4,91;3,62;4,55;2,6
02/09/2016;30;VACA;15960;5,5;14;6,85;1,03;11,76;3,2;3,24;4,73;2,23
02/09/2016;30;VACA;3880;6;14;6,86;1,03;11,97;3,4;3,25;4,74;2,24
02/09/2016;24;VACA;16320;6,5;15;6,81;1,03;12,83;4,21;3,08;4,8;2,14
02/09/2016;24;VACA;6420;4,6;15;6,8;1,03;11,9;3,17;3,18;4,93;2,19
02/09/2016;26;VACA;7300;4,6;15;6,82;1,03;12,03;3,26;3,16;4,92;2,21
02/09/2016;40;OVEJA;7380;5,5;18;6,84;1,036;18,23;7,38;5,32;4,74;4,15
02/09/2016;40;CABRA;3600;6,2;14;6,8;1,032;13,84;5,06;3,44;4,65;2,6
02/09/2016;41;CABRA;7580;5,6;14;6,83;1,032;13,27;4,54;3,46;4,69;2,59
02/09/2016;32;VACA;20520;7;15;6,77;1,03;11,79;3,32;3,08;4,68;2,12
02/09/2016;38;CABRA;640;7;13;6,86;1,032;13,16;4,4;3,78;4,51;2,8
02/09/2016;42;CABRA;780;8;14;6,81;1,032;13,09;4,51;3,57;4,52;2,6
02/09/2016;42;OVEJA;10340;6,4;19;6,8;1,036;17,01;6,02;5,49;4,78;4,3
02/09/2016;39;OVEJA;6020;3,8;18;6,82;1,036;17,83;7,33;4,86;4,65;3,85
02/09/2016;18;VACA;25540;7;15;6,83;1,03;12,43;3,44;3,45;4,98;2,42
02/09/2016;25;VACA;25880;6;15;6,8;1,03;12,44;3,66;3,27;4,85;2,29
02/09/2016;36;CABRA;13480;6,8;14;6,81;1,032;13,56;4,89;3,36;4,62;2,51
02/09/2016;46;OVEJA;6840;7,8;19;6,78;1,036;17,39;6,67;5,28;4,64;4,11
02/09/2016;45;CABRA;3800;6,3;13;6,82;1,032;13,17;4,68;3,48;4,48;2,5
02/09/2016;1;OVEJA;7840;6,1;19;6,77;1,036;16,89;6,4;5,22;4,49;4,01
02/09/2016;18;VACA;26600;7,5;15;6,81;1,03;12,13;3,06;3,44;5,03;2,43
02/09/2016;18;VACA;25560;6;15;6,8;1,03;12,31;3,48;3,36;4,88;2,28
03/09/2016;27;VACA;5060;7,2;15;6,79;1,03;12,12;3,45;3,28;4,75;2,28
03/09/2016;24;VACA;16160;8,1;15;6,8;1,03;11,93;3,38;3,08;4,67;2,17
03/09/2016;26;VACA;7660;4,5;16;6,79;1,03;12,1;3,24;3,2;4,97;2,24
03/09/2016;41;OVEJA;9340;5;20;6,8;1,036;18,47;7,54;5,5;4,7;4,25
03/09/2016;32;VACA;25040;2,7;15;6,8;1,03;12,03;3,35;3,22;4,89;2,24
03/09/2016;39;CABRA;1500;7;13;6,84;1,032;14,27;5,18;3,86;4,6;2,81
03/09/2016;39;OVEJA;4280;6,9;18;6,82;1,036;17,4;6,99;4,74;4,82;3,78
03/09/2016;43;CABRA;700;8;14;6,8;1,032;13,51;4,91;3,75;4,39;2,67
03/09/2016;42;OVEJA;6500;4,5;20;6,82;1,036;17,69;7,1;4,95;4,79;3,9
03/09/2016;42;CABRA;3060;4,5;14;6,79;1,032;13,2;4,37;3,64;4,61;2,67
03/09/2016;31;VACA;16380;4,8;15;6,81;1,03;11,81;3,43;3,06;4,71;2,1
03/09/2016;31;VACA;5500;4,5;15;6,83;1,03;11,97;3,55;3,08;4,74;2,12
03/09/2016;25;VACA;23720;6,6;15;6,78;1,03;12,68;3,71;3,38;4,95;2,43
03/09/2016;37;CABRA;1860;8,5;14;6,82;1,032;13,54;4,89;3,71;4,39;2,67
03/09/2016;38;OVEJA;1700;4,8;19;6,76;1,036;17,11;6,57;5,25;4,59;4,03
03/09/2016;38;CABRA;5820;6,8;13;6,83;1,032;13,63;4,98;3,35;4,64;2,5
03/09/2016;30;VACA;19540;5,6;15;6,83;1,03;12,05;3,33;3,33;4,77;2,29
04/09/2016;26;VACA;7340;4,5;16;6,8;1,03;12,17;3,33;3,17;4,95;2,23
04/09/2016;40;OVEJA;7120;6,2;19;6,81;1,036;18,14;7,31;5,31;4,72;4,15
04/09/2016;40;CABRA;3540;5,9;14;6,82;1,032;14,05;5,2;3,46;4,66;2,58
04/09/2016;41;CABRA;7500;5,4;13;6,84;1,032;13,19;4,5;3,44;4,66;2,56
04/09/2016;32;VACA;21640;7,1;15;6,8;1,03;11,83;3,3;3,11;4,71;2,15
04/09/2016;43;OVEJA;1680;7,1;20;6,82;1,036;18,79;7,54;5,97;4,55;4,58
04/09/2016;43;CABRA;3260;7,2;13;6,84;1,032;13,36;4,47;3,77;4,52;2,79
04/09/2016;29;VACA;16460;6,3;15;6,82;1,03;12,18;3,54;3,32;4,65;2,28
04/09/2016;29;VACA;5160;5,6;15;6,79;1,03;12,12;3,49;3,28;4,62;2,25
04/09/2016;42;OVEJA;3500;6,7;20;6,8;1,036;18,61;7,63;5,56;4,62;4,34
04/09/2016;42;CABRA;4020;7,9;14;6,84;1,032;13,32;4,63;3,55;4,51;2,57
04/09/2016;25;VACA;23560;5,8;15;6,81;1,03;12,6;3,73;3,3;4,92;2,33
04/09/2016;38;CABRA;580;8,2;13;6,84;1,032;13,46;4,71;3,8;4,39;2,76
04/09/2016;39;OVEJA;8860;5,5;18;6,83;1,036;16,92;6,12;5,25;4,76;4,09
04/09/2016;1;OVEJA;7840;3,4;20;6,73;1,036;17,82;7,11;5,35;4,6;4,16
04/09/2016;45;CABRA;3900;9,3;15;6,77;1,032;13,12;4,47;3,58;4,58;2,59
04/09/2016;46;OVEJA;6940;7,4;20;6,8;1,036;17,24;6,65;5,18;4,61;4,01
05/09/2016;20;VACA;22160;6,3;15;6,8;1,03;12,3;3,6;3,2;4,79;2,27
05/09/2016;23;VACA;27000;5,2;15;6,83;1,03;12;3,42;3,08;4,82;2,16
05/09/2016;22;VACA;25060;6,4;15;6,84;1,03;12,32;3,52;3,19;4,97;2,28
05/09/2016;21;VACA;25720;4,7;15;6,81;1,03;12,36;3,55;3,22;4,89;2,29
05/09/2016;19;VACA;21360;5,6;15;6,79;1,03;12,17;3,47;3,21;4,87;2,29
05/09/2016;24;VACA;16740;5,5;15;6,88;1,03;12,43;3,87;3,11;4,75;2,16
05/09/2016;24;VACA;8340;5,3;16;6,8;1,03;12,44;4;3,05;4,7;2,06
05/09/2016;27;VACA;4900;7,3;15;6,83;1,03;12;3,43;3,2;4,75;2,25
05/09/2016;41;OVEJA;8860;6,6;18;6,85;1,036;18,37;7,54;5,43;4,72;4,15
05/09/2016;32;VACA;25500;3;15;6,81;1,03;12,04;3,33;3,21;4,91;2,22
05/09/2016;39;CABRA;1740;6;13;6,85;1,032;14,49;5,12;4,09;4,62;3,03
05/09/2016;39;OVEJA;4920;4;18;6,86;1,036;17,23;6,85;4,83;4,8;3,77
05/09/2016;26;VACA;7060;4,8;15;6,81;1,03;12,18;3,35;3,17;4,95;2,23
05/09/2016;18;VACA;27460;7,5;15;6,82;1,03;12,21;3,29;3,39;4,96;2,39
05/09/2016;42;OVEJA;6640;5,5;19;6,83;1,036;17,47;7;4,92;4,78;3,8
05/09/2016;42;CABRA;3160;6,6;14;6,81;1,032;13,33;4,56;3,57;4,58;2,63
05/09/2016;37;CABRA;1680;8,5;13;6,86;1,032;13,63;4,98;3,75;4,36;2,7
05/09/2016;25;VACA;23540;6,3;15;6,81;1,03;12,78;3,8;3,36;4,97;2,39
05/09/2016;38;OVEJA;1920;5;19;6,83;1,036;17,17;6,75;5,23;4,51;3,93
05/09/2016;38;CABRA;6020;6,5;13;6,86;1,032;13,52;4,89;3,3;4,62;2,45
05/09/2016;36;CABRA;10440;7;14;6,83;1,032;13,43;4,79;3,48;4,54;2,56
05/09/2016;18;VACA;26060;5,4;15;6,82;1,03;12,39;3,61;3,29;4,87;2,25
05/09/2016;18;VACA;25400;7,4;15;6,82;1,03;12,31;3,36;3,39;5,02;2,38
06/09/2016;20;VACA;21000;6,5;15;6,83;1,03;12,29;3,51;3,23;4,89;2,26
06/09/2016;23;VACA;22800;5,6;15;6,83;1,03;12,11;3,37;3,16;4,91;2,23
06/09/2016;22;VACA;25320;6,7;15;6,84;1,03;12,3;3,53;3,17;4,93;2,28
06/09/2016;19;VACA;20780;6,4;15;6,84;1,03;12,25;3,46;3,3;4,84;2,35
06/09/2016;21;VACA;27800;5,2;15;6,84;1,03;12,41;3,6;3,22;4,89;2,31
06/09/2016;18;VACA;25420;7;15;6,83;1,03;12,36;3,39;3,43;5;2,41
06/09/2016;1;CABRA;24800;6;14;6,8;1,032;13,4;4,73;3,63;4,51;2,58
06/09/2016;41;CABRA;6900;5,4;14;6,85;1,032;13,2;4,53;3,42;4,66;2,58
06/09/2016;40;OVEJA;4940;7;18;6,81;1,036;18,33;7,55;5,21;4,78;4,08
06/09/2016;40;CABRA;4220;7;14;6,78;1,032;13,79;4,99;3,43;4,68;2,57
06/09/2016;32;VACA;21360;5,8;15;6,78;1,03;11,91;3,34;3,13;4,71;2,16
06/09/2016;43;CABRA;860;6,4;14;6,81;1,032;13,73;5,05;3,72;4,45;2,66
06/09/2016;18;VACA;25340;8,5;15;6,82;1,03;12,3;3,43;3,37;4,99;2,38
06/09/2016;26;VACA;7280;5;15;6,84;1,03;12,23;3,45;3,13;4,91;2,23
06/09/2016;25;VACA;23040;4,7;15;6,82;1,03;12,64;3,77;3,29;4,93;2,32
06/09/2016;24;VACA;16680;4,1;14;6,85;1,03;12,01;3,33;3,15;4,88;2,22
06/09/2016;24;VACA;10080;5,2;14;6,85;1,03;12,07;3,3;3,1;4,92;2,19
06/09/2016;46;OVEJA;7000;7,8;18;6,83;1,036;17,07;6,57;5,16;4,62;3,97
06/09/2016;45;CABRA;2900;8,5;14;6,84;1,032;13,42;4,74;3,54;4,61;2,61
06/09/2016;1;OVEJA;7380;6;18;6,84;1,036;16,75;6,5;5,09;4,49;3,84
06/09/2016;42;CABRA;960;8,5;13;6,85;1,032;13,59;4,87;3,8;4,42;2,69
06/09/2016;42;OVEJA;10260;6;18;6,84;1,036;17,12;6,23;5,46;4,76;4,2
06/09/2016;38;CABRA;740;8,5;14;6,84;1,032;13,68;4,85;3,9;4,38;2,84
07/09/2016;27;VACA;5280;7;15;6,84;1,03;11,9;3,25;3,22;4,85;2,3
07/09/2016;41;OVEJA;8360;5,1;20;6,8;1,036;17,85;7,09;5,36;4,73;4,09
07/09/2016;43;CABRA;3120;8,4;15;6,83;1,032;13,47;4,4;3,81;4,71;2,87
07/09/2016;43;OVEJA;1100;7,7;20;6,8;1,036;18,77;7,72;6,08;4,38;4,5
07/09/2016;39;CABRA;1640;8;14;6,85;1,032;14,5;5,26;4,03;4,55;2,96
07/09/2016;39;OVEJA;4200;7,8;19;6,8;1,036;16,92;6,63;4,76;4,8;3,71
07/09/2016;24;VACA;15100;8,5;15;6,82;1,03;11,72;3,23;3,08;4,74;2,1
07/09/2016;24;VACA;5980;6,2;15;6,82;1,03;11,82;3,15;3,16;4,92;2,2
07/09/2016;26;VACA;6380;4;15;6,83;1,03;12,02;3,29;3,13;4,92;2,19
07/09/2016;32;VACA;24960;3,5;15;6,83;1,03;12,06;3,41;3,18;4,87;2,18
07/09/2016;42;OVEJA;5740;5;19;6,82;1,036;17,34;6,89;4,82;4,8;3,8
07/09/2016;42;CABRA;2800;6,4;14;6,85;1,032;13,89;4,98;3,79;4,47;2,73
07/09/2016;29;VACA;16280;6,4;15;6,83;1,03;12,16;3,58;3,3;4,59;2,27
07/09/2016;29;VACA;3260;6,2;15;6,85;1,03;12,07;3,54;3,23;4,59;2,22
07/09/2016;25;VACA;23460;5,9;15;6,83;1,03;12,77;3,83;3,34;4,96;2,37
07/09/2016;37;CABRA;1880;8,2;13;6,85;1,032;13,53;4,83;3,76;4,41;2,7
07/09/2016;36;CABRA;6220;8,3;14;6,78;1,032;13,61;4,91;3,42;4,58;2,54
07/09/2016;38;OVEJA;1840;5;18;6,85;1,036;16,91;6,55;5,27;4,47;3,93
07/09/2016;38;CABRA;5980;7;13;6,86;1,032;13,37;4,85;3,25;4,61;2,42
08/09/2016;22;VACA;22520;7,4;15;6,82;1,03;12,3;3,56;3,18;4,97;2,26
08/09/2016;23;VACA;22700;6,1;15;6,83;1,03;12,12;3,36;3,17;4,94;2,26
08/09/2016;19;VACA;21020;4,6;16;6,82;1,03;12,21;3,43;3,3;4,86;2,36
08/09/2016;21;VACA;23260;5,5;15;6,88;1,03;12,45;3,64;3,24;4,94;2,31
08/09/2016;18;VACA;25240;5,1;15;6,82;1,03;12,29;3,58;3,28;4,88;2,28
08/09/2016;40;OVEJA;5700;6;18;6,83;1,036;18,01;7,25;5,33;4,79;4,07
08/09/2016;40;CABRA;3460;6,3;14;6,8;1,032;13,86;5,07;3,44;4,66;2,57
08/09/2016;42;OVEJA;3160;5,5;19;6,84;1,036;18,04;7,26;5,44;4,65;4,22
08/09/2016;42;CABRA;3880;4,6;14;6,85;1,032;13,01;4,39;3,39;4,65;2,52
08/09/2016;41;CABRA;7460;5,7;14;6,86;1,032;13,32;4,59;3,44;4,67;2,57
08/09/2016;26;VACA;6620;4,5;15;6,8;1,03;12,22;3,47;3,12;4,96;2,23
08/09/2016;32;VACA;21080;6,8;15;6,81;1,03;11,93;3,36;3,17;4,69;2,14
08/09/2016;25;VACA;21480;5,7;15;6,83;1,03;12,59;3,8;3,26;4,93;2,31
08/09/2016;38;CABRA;600;8;14;6,85;1,032;13,57;4,76;3,89;4,39;2,84
08/09/2016;1;OVEJA;7560;6;18;6,8;1,036;16,52;6,31;4,98;4,55;3,78
08/09/2016;46;OVEJA;6920;7,5;18;6,8;1,036;17,16;6,55;5,21;4,7;4,01
08/09/2016;45;CABRA;3780;4,3;14;6,8;1,032;13,21;4,48;3,71;4,57;2,68
08/09/2016;39;OVEJA;5880;6;20;6,82;1,036;16,68;5,77;5,43;4,84;4,18
08/09/2016;18;VACA;25380;7,4;15;6,82;1,03;12,07;3,24;3,35;4,94;2,32
08/09/2016;1;CABRA;24280;3,9;14;6,83;1,032;13,64;4,88;3,5;4,63;2,59
09/09/2016;20;VACA;22740;6;15;6,84;1,03;12,3;3,62;3,23;4,81;2,28
09/09/2016;22;VACA;24320;6;14;6,85;1,03;12,18;3,44;3,16;4,98;2,19
09/09/2016;23;VACA;25080;5,3;15;6,84;1,03;12,19;3,5;3,1;4,93;2,16
09/09/2016;19;VACA;21260;6;15;6,84;1,03;12,16;3,5;3,2;4,86;2,26
09/09/2016;21;VACA;24420;4;14;6,86;1,03;12,39;3,64;3,21;4,89;2,24
09/09/2016;18;VACA;24780;5,6;15;6,83;1,03;11,95;3,18;3,2;4,96;2,23
09/09/2016;18;VACA;26020;6,8;14;6,85;1,03;12,2;3,38;3,39;4,92;2,36
09/09/2016;24;VACA;15740;7,2;15;6,83;1,03;12,7;4,19;3,09;4,79;2,16
09/09/2016;24;VACA;8960;6,3;15;6,83;1,03;12,39;3,89;3;4,77;2,1
09/09/2016;27;VACA;5380;7;15;6,83;1,03;12,22;3,66;3,16;4,79;2,23
09/09/2016;41;OVEJA;8220;5;18;6,82;1,036;17,91;7,02;5,43;4,79;4,15
09/09/2016;42;OVEJA;5780;6;18;6,84;1,036;17,64;7,16;4,82;4,83;3,79
09/09/2016;42;CABRA;2020;6;14;6,82;1,032;13,88;5,04;3,73;4,48;2,72
09/09/2016;39;CABRA;1660;7;14;6,83;1,032;14,36;5,16;3,84;4,67;2,88
09/09/2016;39;OVEJA;4860;7;18;6,85;1,036;17,38;6,93;4,89;4,82;3,82
09/09/2016;43;CABRA;640;6;14;6,83;1,032;14,7;5,39;4,19;4,55;3,05
09/09/2016;32;VACA;25340;3,3;15;6,82;1,03;11,98;3,33;3,16;4,91;2,18
09/09/2016;26;VACA;6420;4,6;15;6,8;1,03;12,14;3,43;3,09;4,92;2,17
09/09/2016;37;CABRA;1800;8;14;6,85;1,032;13,6;4,81;3,9;4,38;2,81
